date,channel,spend
2019-04-13,Instagram,34.14
2019-04-13,Instagram,18.31
2019-04-13,Instagram,0.01
2019-04-13,Instagram,2.23
2019-04-13,Instagram,1.94
2019-04-13,Instagram,0.56
2019-04-13,Instagram,6.32
2019-04-13,Instagram,1.54
2019-04-13,Instagram,0.34
2019-04-13,Instagram,0.91
2019-04-13,Instagram,1.91
2019-04-13,Instagram,1.19
2019-04-13,Instagram,14.8
2019-04-13,Instagram,0.38
2019-04-13,Instagram,0.35
2019-04-13,Instagram,0.52
2019-04-13,Instagram,5.88
2019-04-13,Instagram,0.12
2019-04-13,Instagram,1.15
2019-04-13,Instagram,5.6
2019-04-13,Instagram,0.42
2019-04-13,Instagram,2.27
2019-04-13,Instagram,2.13
2019-04-13,Instagram,1.7
2019-04-13,Instagram,0.65
2019-04-13,Instagram,43.5
2019-04-13,Instagram,8.3
2019-04-13,Instagram,29.02
2019-04-13,Instagram,8.57
2019-04-13,Instagram,1.33
2019-04-13,Instagram,52.66
2019-04-13,Instagram,0.49
2019-04-13,Instagram,12.86
2019-04-13,Instagram,0.93
2019-04-13,Instagram,40.61
2019-04-13,Instagram,12.64
2019-04-13,Instagram,9.08
2019-04-13,Instagram,40.31
2019-04-13,Instagram,9.86
2019-04-13,Instagram,10.03
2019-04-13,Instagram,9.83
2019-04-13,Instagram,0.35
2019-04-13,Instagram,124.01
2019-04-13,Instagram,29.21
2019-04-13,Instagram,1.31
2019-04-13,Instagram,151.32
2019-04-13,Instagram,169.09
2019-04-13,Instagram,0.39
2019-04-13,Instagram,5.75
2019-04-13,Instagram,38.42
2019-04-13,Instagram,9.64
2019-04-13,Instagram,14.58
2019-04-13,Instagram,76.35
2019-04-13,Instagram,0.61
2019-04-13,Instagram,0.38
2019-04-13,Instagram,0.02
2019-04-13,Instagram,503.63
2019-04-13,Instagram,0
2019-04-13,Instagram,84.64
2019-04-13,Instagram,0.14
2019-04-13,Instagram,1.38
2019-04-13,Instagram,22.48
2019-04-13,Instagram,239.66
2019-04-13,Instagram,59.42
2019-04-13,Instagram,21.72
2019-04-13,Instagram,6.29
2019-04-13,Instagram,89.6
2019-04-13,Instagram,104.18
2019-04-13,Instagram,6.1
2019-04-13,Instagram,55.2
2019-04-13,Instagram,45.64
2019-04-13,Instagram,4.03
2019-04-13,Instagram,12.09
2019-04-13,Instagram,19.39
2019-04-13,Instagram,21.18
2019-04-13,Instagram,2.76
2019-04-13,Instagram,27.01
2019-04-13,Instagram,23.21
2019-04-13,Instagram,3.65
2019-04-13,Instagram,7.7
2019-04-13,Instagram,6.72
2019-04-13,Instagram,29.98
2019-04-13,Instagram,3.41
2019-04-13,Instagram,4.36
2019-04-13,Instagram,10.63
2019-04-13,Instagram,36.21
2019-04-13,Instagram,94.37
2019-04-13,Instagram,13.83
2019-04-13,Instagram,21.62
2019-04-13,Instagram,26.07
2019-04-13,Media,29.09
2019-04-13,Media,43.02
2019-04-13,Media,48.82
2019-04-13,Media,98.6
2019-04-13,Facebook,0.74
2019-04-13,Facebook,9.07
2019-04-13,Facebook,61.7
2019-04-13,Facebook,6.69
2019-04-13,Facebook,102.43
2019-04-13,Facebook,8.12
2019-04-13,Facebook,4.8
2019-04-13,Facebook,28.96
2019-04-13,Facebook,16.91
2019-04-13,Facebook,5.18
2019-04-13,Facebook,4.9
2019-04-13,Facebook,20.7
2019-04-13,Facebook,3.33
2019-04-13,Facebook,11.33
2019-04-13,Facebook,7.98
2019-04-13,Facebook,1.07
2019-04-13,Instagram,1.04
2019-04-13,Instagram,8.56
2019-04-13,Instagram,19.2
2019-04-13,Instagram,3
2019-04-13,Instagram,9.71
2019-04-13,Instagram,110.2
2019-04-13,Instagram,0.18
2019-04-13,Instagram,0.79
2019-04-13,Instagram,2.44
2019-04-13,Instagram,16.19
2019-04-13,Instagram,25.95
2019-04-13,Instagram,1.47
2019-04-13,Instagram,4.17
2019-04-13,Instagram,0.55
2019-04-13,Instagram,38.07
2019-04-13,Instagram,3.37
2019-04-13,Instagram,1.39
2019-04-13,Instagram,7.29
2019-04-13,Instagram,2.359442
2019-04-13,Instagram,39.930558
2019-04-13,Instagram,20.96
2019-04-13,Instagram,2.37
2019-04-13,Instagram,15.57
2019-04-13,Instagram,272.58
2019-04-13,Instagram,89.54
2019-04-13,Instagram,18.03
2019-04-13,Instagram,2.37
2019-04-13,Instagram,27.32
2019-04-13,Instagram,33.83
2019-04-13,Instagram,3.09
2019-04-13,Instagram,8.59
2019-04-13,Instagram,0.84
2019-04-13,Instagram,0.24
2019-04-13,Instagram,46.89
2019-04-13,Instagram,1.49
2019-04-13,Instagram,136.52
2019-04-13,Instagram,0.24
2019-04-13,Instagram,46.35
2019-04-13,Instagram,6.67
2019-04-13,Instagram,0.49
2019-04-13,Instagram,44.05
2019-04-13,Instagram,0.13
2019-04-13,Instagram,1.64
2019-04-13,Instagram,5.49
2019-04-13,Instagram,4.63
2019-04-13,Instagram,24.72
2019-04-13,Instagram,2.4
2019-04-13,Instagram,5.5
2019-04-13,Instagram,13.73
2019-04-13,Instagram,8.59
2019-04-13,Instagram,11.85
2019-04-13,Instagram,24.1
2019-04-13,Instagram,6.35
2019-04-13,Instagram,12.26
2019-04-13,Instagram,33.94
2019-04-13,Instagram,3.28
2019-04-13,Instagram,0.69
2019-04-13,Instagram,1.22
2019-04-13,Instagram,2.1
2019-04-13,Instagram,12.38
2019-04-13,Instagram,1.51
2019-04-13,Instagram,0.31
2019-04-13,Instagram,0.12
2019-04-13,Instagram,3.63
2019-04-13,Instagram,0.85
2019-04-13,Instagram,0.84
2019-04-13,Instagram,0.87
2019-04-13,Instagram,4.48
2019-04-13,Instagram,2.71
2019-04-13,Instagram,2.81
2019-04-13,Instagram,1.01
2019-04-13,Instagram,24.52
2019-04-13,Instagram,13.299331
2019-04-13,Instagram,9.629516
2019-04-13,Instagram,8.079594
2019-04-13,Instagram,166.061647
2019-04-13,Instagram,1.739912
2019-04-13,Instagram,0.59
2019-04-13,Instagram,1.63
2019-04-13,Instagram,14.92
2019-04-13,Instagram,0.88
2019-04-13,Instagram,0.81
2019-04-13,Instagram,0.66
2019-04-13,Instagram,0.56
2019-04-13,Instagram,0.94
2019-04-13,Instagram,18.62
2019-04-13,Instagram,0.14
2019-04-13,Instagram,5.53
2019-04-13,Instagram,0.01
2019-04-13,Instagram,9.57
2019-04-13,Instagram,0.05
2019-04-13,Instagram,0
2019-04-13,Instagram,5.9
2019-04-13,Instagram,4.26
2019-04-13,Instagram,0.01
2019-04-13,Instagram,0.07
2019-04-13,Instagram,27.2
2019-04-13,Instagram,18.02
2019-04-13,Instagram,47.09
2019-04-13,Instagram,24.14
2019-04-13,Instagram,104.68
2019-04-13,Instagram,18.98
2019-04-13,Instagram,25.14
2019-04-13,Instagram,140.46
2019-04-13,Instagram,31.3
2019-04-13,Instagram,68.97
2019-04-13,Instagram,20.98
2019-04-13,Instagram,32.5
2019-04-13,Instagram,62.91
2019-04-13,Instagram,31.55
2019-04-13,Instagram,40.44
2019-04-13,Instagram,150.8
2019-04-13,Instagram,33.7
2019-04-13,Instagram,21.16
2019-04-13,Instagram,1.46
2019-04-13,Instagram,4.62
2019-04-13,Instagram,26.43
2019-04-13,Instagram,47.11
2019-04-13,Instagram,6.07
2019-04-13,Instagram,0.7
2019-04-13,Instagram,4.14
2019-04-13,Instagram,6.06
2019-04-13,Instagram,14.25
2019-04-13,Instagram,3.45
2019-04-13,Instagram,24.05
2019-04-13,Instagram,5.02
2019-04-13,Instagram,35.09
2019-04-13,Instagram,1.25
2019-04-13,Instagram,10.66
2019-04-13,Instagram,24.98
2019-04-13,Instagram,3.23
2019-04-13,Instagram,25.51
2019-04-13,Instagram,0.33
2019-04-13,Instagram,0.34
2019-04-13,Instagram,77.66
2019-04-13,Instagram,4.28
2019-04-13,Instagram,9.49
2019-04-13,Instagram,2.32
2019-04-13,Instagram,290.11
2019-04-13,Instagram,4.9
2019-04-13,Instagram,343.71
2019-04-13,Instagram,0.04
2019-04-13,Instagram,0
2019-04-13,Media,116.24
2019-04-13,Instagram,4.7
2019-04-13,Instagram,51.17
2019-04-13,Instagram,7.42817
2019-04-13,Instagram,33.17183
2019-04-13,Instagram,3.57
2019-04-13,Instagram,0.85
2019-04-13,Instagram,3.39
2019-04-13,Instagram,18.7
2019-04-13,Instagram,0.87
2019-04-13,Instagram,2.72
2019-04-13,Instagram,11.16
2019-04-13,Instagram,1.8
2019-04-13,Instagram,3.96
2019-04-13,Instagram,1.25
2019-04-13,Instagram,1.04
2019-04-13,Instagram,5.43
2019-04-13,Instagram,1.81
2019-04-13,Instagram,0.34
2019-04-13,Instagram,1.66
2019-04-13,Instagram,13.11
2019-04-13,Instagram,0.02
2019-04-13,Instagram,0.21
2019-04-13,Instagram,171.27
2019-04-13,Instagram,16.72
2019-04-13,Instagram,0.9
2019-04-13,Instagram,0.21
2019-04-13,Instagram,6.03
2019-04-13,Instagram,1.03
2019-04-13,Instagram,2.56
2019-04-13,Instagram,0.9
2019-04-13,Instagram,2.41
2019-04-13,Instagram,8.36
2019-04-13,Instagram,9.98
2019-04-13,Instagram,2.19
2019-04-13,Instagram,1.48
2019-04-13,Instagram,15.4
2019-04-13,Facebook,22.78
2019-04-13,Facebook,56.18
2019-04-13,Facebook,60.68
2019-04-13,Facebook,24.83
2019-04-13,Facebook,28.88
2019-04-13,Facebook,13.75
2019-04-13,Media,29.639338
2019-04-13,Media,472.939431
2019-04-13,Media,144.056781
2019-04-13,Media,248.35445
2019-04-13,Media,49.78
2019-04-13,Instagram,4.99
2019-04-13,Instagram,35.93
2019-04-13,Instagram,5.26
2019-04-13,Instagram,4.04
2019-04-13,Instagram,233.57
2019-04-13,Instagram,16.06
2019-04-13,Instagram,9.39
2019-04-13,Instagram,44.81
2019-04-13,Media,38.76
2019-04-13,Media,19.22
2019-04-13,Media,4.82
2019-04-13,Media,87.34
2019-04-13,Media,48.5
2019-04-13,Media,320.6
2019-04-14,Media,335.52
2019-04-14,Media,56.46
2019-04-14,Media,28.324607
2019-04-14,Media,6.798706
2019-04-14,Media,17.396688
2019-04-14,Media,26.824949
2019-04-14,Media,26.285051
2019-04-14,Media,54.48
2019-04-14,Media,57.95
2019-04-14,Media,53.51
2019-04-14,Media,109.99
2019-04-14,Facebook,20.03
2019-04-14,Facebook,15.57
2019-04-14,Facebook,3.85
2019-04-14,Facebook,9.59
2019-04-14,Facebook,2.14
2019-04-14,Facebook,16.56
2019-04-14,Facebook,15.41
2019-04-14,Facebook,15.49
2019-04-14,Facebook,14.43
2019-04-14,Facebook,8.94
2019-04-14,Facebook,0.36
2019-04-14,Facebook,68.27
2019-04-14,Facebook,8.06
2019-04-14,Facebook,6.8
2019-04-14,Facebook,8.89
2019-04-14,Facebook,7.79
2019-04-14,Facebook,25.84
2019-04-14,Facebook,4.13
2019-04-14,Facebook,25.89
2019-04-14,Facebook,14.81
2019-04-14,Facebook,4.5
2019-04-14,Facebook,58.11
2019-04-14,Facebook,110.57
2019-04-14,Facebook,1.57
2019-04-14,Facebook,6.54
2019-04-14,Facebook,21.03
2019-04-14,Facebook,15.53
2019-04-14,Facebook,69.37
2019-04-14,Facebook,2.33
2019-04-14,Facebook,9.97
2019-04-14,Facebook,55.84
2019-04-14,Facebook,15.43
2019-04-14,Facebook,14.85
2019-04-14,Facebook,10.39
2019-04-14,Facebook,22.73
2019-04-14,Facebook,144.3
2019-04-14,Facebook,28.02
2019-04-14,Facebook,229.41
2019-04-14,Facebook,23.16
2019-04-14,Facebook,39.09
2019-04-14,Instagram,11.67
2019-04-14,Instagram,39.32
2019-04-14,Instagram,15.94
2019-04-14,Instagram,33.18
2019-04-14,Instagram,68.92
2019-04-14,Instagram,81.28
2019-04-14,Instagram,31.94
2019-04-14,Instagram,18.09
2019-04-14,Instagram,0.01
2019-04-14,Instagram,0.63
2019-04-14,Instagram,4.94
2019-04-14,Instagram,2.3
2019-04-14,Instagram,1.35
2019-04-14,Instagram,1.66
2019-04-14,Instagram,0.279846
2019-04-14,Instagram,1.059416
2019-04-14,Instagram,1.039427
2019-04-14,Instagram,1.379239
2019-04-14,Instagram,14.372073
2019-04-14,Instagram,0.19
2019-04-14,Instagram,0.43
2019-04-14,Instagram,7.72
2019-04-14,Instagram,0.34
2019-04-14,Instagram,0.45
2019-04-14,Instagram,0.63
2019-04-14,Instagram,1.45
2019-04-14,Instagram,5.58
2019-04-14,Instagram,2.34
2019-04-14,Instagram,2.08
2019-04-14,Instagram,1.37
2019-04-14,Instagram,1.3
2019-04-14,Instagram,46.05
2019-04-14,Instagram,6.85
2019-04-14,Instagram,36.09
2019-04-14,Instagram,5.79
2019-04-14,Instagram,0.82
2019-04-14,Instagram,47
2019-04-14,Instagram,0.68
2019-04-14,Instagram,10.22
2019-04-14,Instagram,0.62
2019-04-14,Instagram,37.78
2019-04-14,Instagram,2.99
2019-04-14,Instagram,6.64
2019-04-14,Instagram,67.13
2019-04-14,Instagram,8.86
2019-04-14,Instagram,6.4
2019-04-14,Instagram,6.8
2019-04-14,Instagram,0.69
2019-04-14,Instagram,115.98
2019-04-14,Instagram,27.39
2019-04-14,Instagram,1.42
2019-04-14,Instagram,157.98
2019-04-14,Instagram,190.03
2019-04-14,Instagram,0.16
2019-04-14,Instagram,7.43
2019-04-14,Instagram,33.31
2019-04-14,Instagram,7.63
2019-04-14,Instagram,15.69
2019-04-14,Instagram,80.85
2019-04-14,Instagram,0.27
2019-04-14,Instagram,0.27
2019-04-14,Instagram,0.01
2019-04-14,Instagram,543.82
2019-04-14,Instagram,0
2019-04-14,Instagram,75.6
2019-04-14,Instagram,0.13
2019-04-14,Instagram,1.58
2019-04-14,Instagram,19.66
2019-04-14,Instagram,228.95
2019-04-14,Instagram,104.57
2019-04-14,Instagram,16.27
2019-04-14,Instagram,5.51
2019-04-14,Instagram,109.97
2019-04-14,Instagram,76.63
2019-04-14,Instagram,4.71
2019-04-14,Instagram,56.02
2019-04-14,Instagram,39.07
2019-04-14,Instagram,3.87
2019-04-14,Instagram,14.11
2019-04-14,Instagram,15.4
2019-04-14,Instagram,20.61
2019-04-14,Instagram,5.8
2019-04-14,Instagram,27.56
2019-04-14,Instagram,16.71
2019-04-14,Instagram,4.17
2019-04-14,Instagram,8.78
2019-04-14,Instagram,8.58
2019-04-14,Instagram,23.26
2019-04-14,Instagram,4.04
2019-04-14,Instagram,4.36
2019-04-14,Instagram,16.29
2019-04-14,Instagram,28.19
2019-04-14,Instagram,71.16
2019-04-14,Instagram,17.54
2019-04-14,Instagram,26.88
2019-04-14,Instagram,31.21
2019-04-14,Media,41.283776
2019-04-14,Media,25.046224
2019-04-14,Media,57.8
2019-04-14,Media,111.84
2019-04-14,Facebook,4.35
2019-04-14,Facebook,0.64
2019-04-14,Facebook,8.637493
2019-04-14,Facebook,60.262507
2019-04-14,Facebook,98.348851
2019-04-14,Facebook,12.791151
2019-04-14,Facebook,8.736295
2019-04-14,Facebook,38.423705
2019-04-14,Facebook,13.602603
2019-04-14,Facebook,4.787397
2019-04-14,Facebook,22.422861
2019-04-14,Facebook,8.987139
2019-04-14,Facebook,9.8
2019-04-14,Facebook,3.76
2019-04-14,Facebook,3.98
2019-04-14,Facebook,0.75
2019-04-14,Instagram,0.772476
2019-04-14,Instagram,5.387524
2019-04-14,Instagram,11.623081
2019-04-14,Instagram,2.116919
2019-04-14,Instagram,115.496501
2019-04-14,Instagram,14.033499
2019-04-14,Instagram,1.05
2019-04-14,Instagram,0.15
2019-04-14,Instagram,6.26
2019-04-14,Instagram,1.19
2019-04-14,Instagram,34.502929
2019-04-14,Instagram,2.147071
2019-04-14,Instagram,0.36
2019-04-14,Instagram,4.12
2019-04-14,Instagram,4.3
2019-04-14,Instagram,39.33
2019-04-14,Instagram,4.36
2019-04-14,Instagram,1.59
2019-04-14,Instagram,1.98
2019-04-14,Instagram,25.63
2019-04-14,Instagram,22.36
2019-04-14,Instagram,2.8
2019-04-14,Instagram,273.235501
2019-04-14,Instagram,23.304499
2019-04-14,Instagram,114.5
2019-04-14,Instagram,16.32
2019-04-14,Instagram,3.5
2019-04-14,Instagram,15.11
2019-04-14,Instagram,43.31
2019-04-14,Instagram,2.44
2019-04-14,Instagram,4.28
2019-04-14,Instagram,0.75
2019-04-14,Instagram,0.23
2019-04-14,Instagram,47.81
2019-04-14,Instagram,0.33
2019-04-14,Instagram,149.91
2019-04-14,Instagram,0.18
2019-04-14,Instagram,42.24
2019-04-14,Instagram,6.56
2019-04-14,Instagram,0.32
2019-04-14,Instagram,41.19
2019-04-14,Instagram,0.12
2019-04-14,Instagram,2.4
2019-04-14,Instagram,5.22
2019-04-14,Instagram,2.04
2019-04-14,Instagram,24.22
2019-04-14,Instagram,2.37
2019-04-14,Instagram,7.62
2019-04-14,Instagram,13.37
2019-04-14,Instagram,5.9
2019-04-14,Instagram,8.32
2019-04-14,Instagram,30.11
2019-04-14,Instagram,5.75
2019-04-14,Instagram,10.93
2019-04-14,Instagram,37.18
2019-04-14,Instagram,1.25
2019-04-14,Instagram,0.71
2019-04-14,Instagram,1.61888
2019-04-14,Instagram,0.279806
2019-04-14,Instagram,1.478977
2019-04-14,Instagram,0.849413
2019-04-14,Instagram,10.232923
2019-04-14,Instagram,0.99
2019-04-14,Instagram,0.17
2019-04-14,Instagram,3.9
2019-04-14,Instagram,1.07
2019-04-14,Instagram,1.22
2019-04-14,Instagram,1.649411
2019-04-14,Instagram,20.64263
2019-04-14,Instagram,1.079615
2019-04-14,Instagram,3.128883
2019-04-14,Instagram,1.509461
2019-04-14,Instagram,15.114374
2019-04-14,Instagram,9.526454
2019-04-14,Instagram,2.84894
2019-04-14,Instagram,10.626045
2019-04-14,Instagram,176.814187
2019-04-14,Instagram,9.87
2019-04-14,Instagram,0.41
2019-04-14,Instagram,0.89
2019-04-14,Instagram,1.51
2019-04-14,Instagram,0.55
2019-04-14,Instagram,1.07
2019-04-14,Instagram,0.74
2019-04-14,Instagram,0.17
2019-04-14,Instagram,19.56
2019-04-14,Instagram,0.74
2019-04-14,Instagram,5.69
2019-04-14,Instagram,0.03
2019-04-14,Instagram,8
2019-04-14,Instagram,6.65
2019-04-14,Instagram,0
2019-04-14,Instagram,4.72
2019-04-14,Instagram,0.01
2019-04-14,Instagram,25.02
2019-04-14,Instagram,31.81
2019-04-14,Instagram,41.73
2019-04-14,Instagram,25.83
2019-04-14,Instagram,75.85
2019-04-14,Instagram,21.58
2019-04-14,Instagram,28.47
2019-04-14,Instagram,113.720008
2019-04-14,Instagram,17.79
2019-04-14,Instagram,76.64
2019-04-14,Instagram,28.76
2019-04-14,Instagram,28.85
2019-04-14,Instagram,75.51
2019-04-14,Instagram,25.56
2019-04-14,Instagram,36.72
2019-04-14,Instagram,79.22
2019-04-14,Instagram,77.03
2019-04-14,Instagram,18.16
2019-04-14,Instagram,2.91
2019-04-14,Instagram,10.21
2019-04-14,Instagram,17.62
2019-04-14,Instagram,40.47
2019-04-14,Instagram,7.41
2019-04-14,Instagram,0.73
2019-04-14,Instagram,5.18
2019-04-14,Instagram,5.2
2019-04-14,Instagram,10.35
2019-04-14,Instagram,4.89
2019-04-14,Instagram,24.77
2019-04-14,Instagram,9.22
2019-04-14,Instagram,26.32
2019-04-14,Instagram,1.88
2019-04-14,Instagram,12.67
2019-04-14,Instagram,27.22
2019-04-14,Instagram,3.86
2019-04-14,Instagram,17.03
2019-04-14,Instagram,0.39
2019-04-14,Instagram,0.14
2019-04-14,Instagram,78
2019-04-14,Instagram,8.87
2019-04-14,Instagram,10.81
2019-04-14,Instagram,3.74
2019-04-14,Instagram,281.78
2019-04-14,Instagram,7.54
2019-04-14,Instagram,347.48
2019-04-14,Instagram,0
2019-04-14,Instagram,0
2019-04-14,Media,113.29
2019-04-14,Instagram,45.201337
2019-04-14,Instagram,6.978663
2019-04-14,Instagram,9.153476
2019-04-14,Instagram,32.936524
2019-04-14,Instagram,1.33
2019-04-14,Instagram,4.45
2019-04-14,Instagram,13.174466
2019-04-14,Instagram,4.185534
2019-04-14,Instagram,3.9
2019-04-14,Instagram,0.95
2019-04-14,Instagram,8.55
2019-04-14,Instagram,1.91
2019-04-14,Instagram,5.732457
2019-04-14,Instagram,1.867543
2019-04-14,Instagram,7.931923
2019-04-14,Instagram,1.888077
2019-04-14,Instagram,0.3
2019-04-14,Instagram,1.26
2019-04-14,Instagram,7.41
2019-04-14,Instagram,0.82
2019-04-14,Instagram,0.05
2019-04-14,Instagram,0.04
2019-04-14,Instagram,167.635042
2019-04-14,Instagram,21.934958
2019-04-14,Instagram,0.5
2019-04-14,Instagram,0.12
2019-04-14,Instagram,8.31
2019-04-14,Instagram,2.37
2019-04-14,Instagram,1.09
2019-04-14,Instagram,4.22
2019-04-14,Instagram,9.8
2019-04-14,Instagram,2.93
2019-04-14,Instagram,2.29
2019-04-14,Instagram,8.11
2019-04-14,Instagram,1.786722
2019-04-14,Instagram,9.113278
2019-04-14,Facebook,34.66
2019-04-14,Facebook,44.13
2019-04-14,Facebook,56.2
2019-04-14,Facebook,20.36
2019-04-14,Facebook,32.52
2019-04-14,Facebook,11.06
2019-04-14,Media,445.181843
2019-04-14,Media,318.466936
2019-04-14,Media,60.617996
2019-04-14,Media,135.213225
2019-04-14,Media,53.750004
2019-04-14,Instagram,7.87
2019-04-14,Instagram,31.44
2019-04-14,Instagram,5.96
2019-04-14,Instagram,4.67
2019-04-14,Instagram,233.7
2019-04-14,Instagram,16.38
2019-04-14,Instagram,14.2
2019-04-14,Instagram,35.61
2019-04-14,Media,85.62289
2019-04-14,Media,19.776048
2019-04-14,Media,5.848831
2019-04-14,Media,38.88223
2019-04-14,Media,50.05
2019-04-14,Media,336.88
2019-04-15,Media,325.47
2019-04-15,Media,0.8
2019-04-15,Media,33.01
2019-04-15,Media,15.39
2019-04-15,Media,29.925314
2019-04-15,Media,33.934686
2019-04-15,Media,61.31
2019-04-15,Media,50.62
2019-04-15,Media,47.52
2019-04-15,Media,73.18
2019-04-15,Facebook,23.22
2019-04-15,Facebook,10.31
2019-04-15,Facebook,5.06
2019-04-15,Facebook,2.03
2019-04-15,Facebook,8.77
2019-04-15,Facebook,3.9
2019-04-15,Facebook,16.66
2019-04-15,Facebook,17.76
2019-04-15,Facebook,2.08
2019-04-15,Facebook,9.77
2019-04-15,Facebook,12.88
2019-04-15,Facebook,11.75
2019-04-15,Facebook,0.15
2019-04-15,Facebook,65.54
2019-04-15,Facebook,9.53
2019-04-15,Facebook,5.49
2019-04-15,Facebook,6.02
2019-04-15,Facebook,4.04
2019-04-15,Facebook,2.88
2019-04-15,Facebook,31.07
2019-04-15,Facebook,4.2
2019-04-15,Facebook,2.1
2019-04-15,Facebook,24.02
2019-04-15,Facebook,13.92
2019-04-15,Facebook,5.63
2019-04-15,Facebook,6.47
2019-04-15,Facebook,22.55
2019-04-15,Facebook,138.46
2019-04-15,Facebook,3.64
2019-04-15,Facebook,11.55
2019-04-15,Facebook,20.61
2019-04-15,Facebook,11.1
2019-04-15,Facebook,33.1
2019-04-15,Facebook,2.44
2019-04-15,Facebook,2.02
2019-04-15,Facebook,6.54
2019-04-15,Facebook,5.05
2019-04-15,Facebook,58.92
2019-04-15,Facebook,16.64
2019-04-15,Facebook,10.44
2019-04-15,Facebook,7.97
2019-04-15,Facebook,11.46
2019-04-15,Facebook,114.34
2019-04-15,Facebook,15.9
2019-04-15,Facebook,4.88
2019-04-15,Facebook,9.81
2019-04-15,Facebook,203.43
2019-04-15,Facebook,11.05
2019-04-15,Facebook,17.52
2019-04-15,Instagram,26.19
2019-04-15,Instagram,26.74
2019-04-15,Instagram,13.59
2019-04-15,Instagram,33.63
2019-04-15,Instagram,27.83
2019-04-15,Instagram,99.49
2019-04-15,Instagram,33.08
2019-04-15,Instagram,16.84
2019-04-15,Instagram,0.05
2019-04-15,Instagram,1.02
2019-04-15,Instagram,1.69
2019-04-15,Instagram,0.25
2019-04-15,Instagram,0.72
2019-04-15,Instagram,4.25
2019-04-15,Instagram,0.74
2019-04-15,Instagram,1.57
2019-04-15,Instagram,23.31
2019-04-15,Instagram,1.53
2019-04-15,Instagram,0.45
2019-04-15,Instagram,0.17
2019-04-15,Instagram,0.33
2019-04-15,Instagram,6.63
2019-04-15,Instagram,0.26
2019-04-15,Instagram,0.23
2019-04-15,Instagram,1.74
2019-04-15,Instagram,2.65
2019-04-15,Instagram,1.06
2019-04-15,Instagram,1.02
2019-04-15,Instagram,0.36
2019-04-15,Instagram,0.18
2019-04-15,Instagram,3.43
2019-04-15,Instagram,0.5
2019-04-15,Instagram,78.97
2019-04-15,Instagram,1.81
2019-04-15,Instagram,3.34
2019-04-15,Instagram,37.55
2019-04-15,Instagram,6.71
2019-04-15,Instagram,0.25
2019-04-15,Instagram,11.2
2019-04-15,Instagram,0.76
2019-04-15,Instagram,21.74
2019-04-15,Instagram,1.28
2019-04-15,Instagram,0.42
2019-04-15,Instagram,26.54
2019-04-15,Instagram,1.78
2019-04-15,Instagram,9.33
2019-04-15,Instagram,6.1
2019-04-15,Instagram,51.83
2019-04-15,Instagram,18.6
2019-04-15,Instagram,6.7
2019-04-15,Instagram,6.05
2019-04-15,Instagram,4.09
2019-04-15,Instagram,0.96
2019-04-15,Instagram,87.85
2019-04-15,Instagram,55.53
2019-04-15,Instagram,0.9
2019-04-15,Instagram,116.3
2019-04-15,Instagram,174.01
2019-04-15,Instagram,8.31
2019-04-15,Instagram,0.27
2019-04-15,Instagram,6.45
2019-04-15,Instagram,27.43
2019-04-15,Instagram,1.42
2019-04-15,Instagram,14.350007
2019-04-15,Instagram,17.23
2019-04-15,Instagram,41.09
2019-04-15,Instagram,0.52
2019-04-15,Instagram,0.36
2019-04-15,Instagram,1.36
2019-04-15,Instagram,3.96
2019-04-15,Instagram,2.47
2019-04-15,Instagram,4.63
2019-04-15,Instagram,24.35
2019-04-15,Instagram,0.07
2019-04-15,Instagram,541
2019-04-15,Instagram,9.12
2019-04-15,Instagram,0
2019-04-15,Instagram,58.22
2019-04-15,Instagram,0.14
2019-04-15,Instagram,1.48
2019-04-15,Instagram,3.38
2019-04-15,Instagram,36.12
2019-04-15,Instagram,9.1
2019-04-15,Instagram,194.2
2019-04-15,Instagram,97.84
2019-04-15,Instagram,5.02
2019-04-15,Instagram,2.08
2019-04-15,Instagram,95.89
2019-04-15,Instagram,56.44
2019-04-15,Instagram,1.57
2019-04-15,Instagram,4.16
2019-04-15,Instagram,2.18
2019-04-15,Instagram,68.87
2019-04-15,Instagram,27.59
2019-04-15,Instagram,1.8
2019-04-15,Instagram,2.33
2019-04-15,Instagram,10.97
2019-04-15,Instagram,14.75
2019-04-15,Instagram,20.59
2019-04-15,Instagram,6.04
2019-04-15,Instagram,1.89
2019-04-15,Instagram,23.8
2019-04-15,Instagram,16.63
2019-04-15,Instagram,7.08
2019-04-15,Instagram,7.73
2019-04-15,Instagram,0.86
2019-04-15,Instagram,7.38
2019-04-15,Instagram,20.94
2019-04-15,Instagram,6.17
2019-04-15,Instagram,6.03
2019-04-15,Instagram,13.65
2019-04-15,Instagram,1.15
2019-04-15,Instagram,29.37
2019-04-15,Instagram,64.32
2019-04-15,Instagram,21.59
2019-04-15,Instagram,30.57
2019-04-15,Instagram,3.74
2019-04-15,Instagram,30.03
2019-04-15,Media,47.26
2019-04-15,Media,29.59
2019-04-15,Media,48.47
2019-04-15,Media,81.34
2019-04-15,Facebook,1.50875
2019-04-15,Facebook,10.56125
2019-04-15,Facebook,5.7
2019-04-15,Facebook,41.49
2019-04-15,Facebook,4.42
2019-04-15,Facebook,4.23
2019-04-15,Facebook,11.51
2019-04-15,Facebook,83.29
2019-04-15,Facebook,40.8
2019-04-15,Facebook,7.35
2019-04-15,Facebook,8.08
